ParticipantID,SEX,ParticipantAge,ParticipantEthnicity1,ParticipantEthnicity2,ParticipantEthnicity3,EducationLevel,FamilyIncome,ParticipantLTR,DatingLength,RelationshipSatisfaction,ProbabilityLeaveCurrentPartner,PartnerNumber,AgeSex,ParticipantPrimarilyAttracted,ParticipantLifetimeSexPartners,PastYearSexPartners,PastMonthSex,SEXUALACTIVE,SEXPARTYEAR,Orientation,GenHealth1,MMS1,MMS2,MMS3,MMS4,MMS5,MMS6,MMS7,MMS8,MMS9,MMS10,MMS11,MMS12,MMS13,MMS14,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,CMVS1,CMVS2,CMVS3,CMVS4,CMVS5,CMVS6,CMVS7,CMVS8,CMVS9,CMVS10,CMVS11rc,CMVS12,CMVS13,CMVS14,CMVS15,CMVS16,CMVS17,CMVS18,CMVS19,CMVS20,CMVS21,CMVS22,CMVS23,CMVS24rc,CMVS25rc,CMVS26rc,ZSDQ1,ZSDQ2,ZSDQ3,ZSDQ4,BFFB1,BFFB2rc,BFFB3,BFFB4,BFFB5,BFFB6rc,BFFB7,BFFB8rc,BFFB9rc,BFFB10,BFFB11,BFFB12rc,BFFB13,BFFB14,BFFB15,BFFB16,BFFB17,BFFB18rc,BFFB19,BFFB20,BFFB21rc,BFFB22,BFFB23rc,BFFB24rc,BFFB25,BFFB26,BFFB27rc,BFFB28,BFFB29,BFFB30,BFFB31rc,BFFB32,BFFB33,BFFB34rc,BFFB35rc,BFFB36,BFFB37rc,BFFB38,BFFB39,BFFB40,BFFB41rc,BFFB42,BFFB43rc,BFFB44,IPC1,IPC2,IPC3,IPC4,IPC5,IPC6,IPC7,IPC8,IPC9,IPC10,IPC11,IPC12,IPC13,IPC14,IPC15,IPC16,IPC17,IPC18,IPC19,IPC20
167,1,29,3, , ,4,5,1,5,11,1,1,25,1,1,1,12,4,.25,1,4,1,1,5,2,7,1,7,2,1,1,7,1,7,1,2,1,1,5,2,5,1,1,4,5,5,2,1,2,3,5,3,6,2,2,4,2,2,1,2,2,6,5,7,3,5,2,2,4,2,2,4,3,-.44201679969636,-1.23675486730071,-1.38936092797183,-.254288858046192,4,5,5,2,4,4,5,5,2,4,5,5,5,2,4,4,4,5,1,4,4,5,5,2,4,3,4,5,2,4,4,5,4,2,1,4,4,5,2,4,4,5,4,4,3,5,3,5,6,7,6,5,6,6,6,6,6,7,7,5,5,7,6,7
168,1,32,1, , ,5,7,1,5,11,1,3,18,1,3,1,6,14,.214285714285714,1,4,2,2,5,5,6,5,5,1,1,5,5,5,6,6,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,6,2,2,2,5,2,4,2,2,2,2,2,2,3,4,3,.394169620347785,.538352118707369,-1.38936092797183,1.26317473387174,1,5,5,1,4,5,5,5,2,4,4,5,5,1,5,5,5,5,1,1,5,5,5,1,5,5,5,1,1,5,1,5,5,1,1,5,5,1,1,5,1,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6
169,1,26,2, , ,5,2,1,5,11,1,6,15,1,2,1,4,11,.181818181818182,1,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,1,1,7,7,7,7,7,1,1,1,1.23035604039193,.538352118707369,.964833977758214,1.26317473387174,5,1,5,1,5,1,5,1,1,5,5,4,5,5,5,5,5,1,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,1,5,1,5,5,5,1,5,1,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
170,1,53,1,8, ,4,5,1,5,9,1,3,23,1,2,1,0,30,.0666666666666667,1,4,1,5,5,1,1,5,1,3,4,1,6,1,6,3,3,4,2,4,4,4,2,2,4,5,2,5,4,4,4,7,4,6,6,4,6,4,5,1,1,7,7,7,7,4,4,4,4,7,5,5,2,2,-2.11438963978465,-1.23675486730071,-1.38936092797183,-1.77175244996412,4,3,4,3,3,3,5,4,4,4,4,5,5,4,4,3,4,4,4,3,3,5,4,2,2,4,4,5,3,4,3,4,5,3,3,4,4,4,4,4,3,4,5,3,5,4,6,6,5,6,5,5,4,5,7,6,7,4,5,4,4,6,5,5
171,1,39,1, , ,5,3,1,5,9,2,30,17,1,20,1,10,22,.909090909090909,1,4,2,2,6,6,2,6,2,5,2,7,6,2,6,7,5,4,6,5,6,4,5,3,6,7,7,5,2,2,2,2,2,1,3,3,4,3,7,1,1,3,5,5,6,1,1,2,2,2,1,1,5,3,1.23035604039193,.538352118707369,.964833977758214,.504442937912773,4,4,5,2,5,2,5,4,3,5,4,5,5,4,5,5,3,2,3,4,4,2,2,2,5,5,2,5,3,5,4,4,5,2,5,3,3,5,1,5,5,4,3,5,5,3,3,3,5,2,6,3,3,7,6,6,6,6,6,5,6,6,4,5
172,1,27,1, , ,4,3,1,5,10,1,1,20,1,1,1,4,7,.142857142857143,1,3,2,1,5,6,2,6,2,3,2,6,6,2,7,6,5,3,5,4,3,4,5,2,5,5,1,5,5,6,6,6,4,3,6,7,6,6,5,2,3,5,7,7,5,3,3,5,4,6,5,2,1,1,-.44201679969636,-1.23675486730071,-1.38936092797183,-1.01302065400516,2,5,4,3,4,2,5,2,4,5,2,5,4,3,4,2,3,2,4,4,2,5,5,3,4,1,4,4,4,5,2,4,3,4,3,4,4,4,4,4,4,5,2,3,5,6,5,5,6,5,7,5,6,6,5,6,5,6,6,6,6,7,5,6
173,1,59,1, , ,3,4,1,5,9,2,5,16,1,4,1,1,43,.0930232558139535,1,4,2,5,6,7,3,6,3,3,3,7,5,5,5,5,3,5,4,5,4,3,2,2,4,4,4,4,3,5,5,6,6,7,3,2,5,5,3,1,2,2,6,6,6,4,4,7,4,7,5,3,2,2,-.44201679969636,-1.23675486730071,-.604629292728481,-1.01302065400516,2,4,4,2,4,2,4,3,2,3,3,5,5,2,3,4,5,4,3,4,2,5,5,2,4,3,4,4,3,4,2,4,4,2,2,3,4,4,3,4,4,4,4,2,3,4,5,5,4,5,5,5,5,5,6,6,5,5,5,4,4,5,5,5
174,1,21,1, , ,2,1,1,4,9,3,12,14,3,5,2,3,7,.714285714285714,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,2,4,4,5,4,2,4,2,5,5,1,4,4,5,4,1,5,1,5,5,1,5,1,4,3,1,4,2,4,5,1,4,4,4,2,1,4,4,5,4,5,4,1,3,4,3,2,5,6,6,7,5,1,5,2,2,1,5,6,3,3,5,1,5
175,1,49,1,2,6,4,5,1,2,10,1,14,14,1,33,1,0,35,.942857142857143,1,4,4,5,6,7,1,7,1,3,2,4,7,2,7,6,3,4,2,6,2,1,1,1,4,5,3,5,2,2,2,2,2,3,4,2,1,1,2,2,2,2,3,4,4,1,1,1,2,1,5,3,4,3,1.23035604039193,1.42590561171141,1.74956561300156,1.26317473387174,5,4,5,2,5,4,4,3,2,5,4,4,4,4,5,5,3,4,4,5,5,3,4,2,5,5,5,5,3,5,4,4,5,1,5,5,3,4,4,5,5,3,4,5,5,6,4,5,6,6,7,7,6,6,6,6,7,6,6,6,6,7,6,6
176,1,27,6, , ,4,4,1,5,7,3,7,17,1,10,1,2,10,1,1,3,4,6,6,2,3,3,3,3,2,2,5,2,5,3,2,2,2,3,5,1,2,2,2,3,3,2,4,3,4,3,3,3,6,5,6,6,6,2,2,2,6,6,6,2,3,3,3,3,2,2,2,3,-1.27820321974051, ,-1.38936092797183,-2.53048424592309,1,2,5,4,2,1,4,2,2,2,1,4,5,4,4,1,5,2,4,4,1,4,2,2,2,3,2,5,4,3,1,4,5,2,1,1,3,4,5,4,3,4,2,2,5,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,7,6,4,5
177,1,66,1, , ,3,8,1,5,11,1,3,16,1,1,1,4,50,.02,1,5,1,1,1,4,1,5,1,2,1,6,6,1,6,6,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,3,3,3,2,2,3,3,2,1,1,4,7,7,7,2,2,4,4,6,2,1,1,1,-.44201679969636,-.349201374296671,-.604629292728481,-.254288858046192,5,5,5,1,4,5,5,5,1,5,5,5,5,1,4,5,5,5,1,4,5,5,5,1,4,5,5,5,1,4,5,5,5,1,4,5,4,5,1,4,4,5,5,2,6,6,6,7,7,6,7,6,6,7,7,7,7,7,7,7,7,7,7,7
178,1,41,1, , ,2,6,1,5,10,1,5,19,1,1,1,4,22,.0454545454545455,1,3,2,4,5,5,1,6,1,1,2,4,6,2,6,5,3,4,4,3,2,2,2,2,3,6,4,2,3,2,3,3,2,4,3,6,6,3,2,1,1,6,7,7,7,2,2,4,2,6,3,1,5,3,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,1,5,5,4,5,1,5,2,4,4,2,2,5,5,5,2,2,2,5,5,1,1,2,4,4,1,1,5,4,4,1,5,5,4,1,1,2,5,5,5,5,4,2,5,3,1,1,5,5,6,2,3,3,2,3,5,6,5,5,1,1,1,6,2
179,1,33,1, , ,4,6,1,5,7,1,13,15,1,10,1,8,18,.555555555555556,1,2,2,1,6,7,1,6,1,6,1,7,6,1,7,3,1,1,3,6,1,3,1,1,6,2,1,5,3,5,5,6,6,7,3,5,6,7,3,1,2,2,7,7,7,1,1,7,3,7,3,1,6,1,-.44201679969636,.538352118707369,-1.38936092797183,-.254288858046192,4,4,4,4,1,4,5,4,5,2,1,5,4,4,1,2,4,4,5,2,4,4,1,5,1,3,5,2,4,1,4,4,4,5,1,4,5,4,5,2,1,2,4,3,3,2,2,3,3,5,5,3,2,2,5,3,3,2,3,1,1,3,3,2
180,1,55,1, , ,2,8,1,5,10,1,4,15,1,4,1,4,40,.1,1,5,2,2,2,2,2,7,2,2,2,2,5,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,4,4,2,4,4,2,6,6,4,1,1,1,6,2,4,2,4,3,2,2,2,.394169620347785,.538352118707369,.180102342514866,1.26317473387174,5,5,5,1,4,2,5,5,2,2,5,5,5,1,3,4,5,5,1,5,2,5,5,1,3,3,5,5,1,3,2,5,5,2,1,4,5,5,1,3,3,5,5,3,4,2,1,1,3,6,4,4,5,5,7,4,5,4,4,2,2,4,6,5
184,1,30,1,6, ,3,6,1,5,9,1,7,17,1,25,1,3,13,1.92307692307692,1,3,1,5,6,5,1,4,1,2,2,6,2,2,4,2,1,1,1,3,1,1,1,1,3,3,1,1,4,5,5,2,4,1,1,1,1,1,3,7,7,3,1,1,1,5,5,1,5,2,6,6,4,6,-.44201679969636,-1.23675486730071,-.604629292728481,-1.01302065400516,2,5,4,3,2,5,4,4,4,4,2,4,4,4,2,2,4,5,5,3,2,4,4,2,2,3,4,4,4,2,2,4,4,4,3,2,4,4,3,3,3,4,4,3,4,6,2,5,6,6,6,5,2,6,6,7,6,6,5,4,2,6,6,5
186,1,60,1,6, ,3,2,2, , , ,20,18,1,15,0,0,42,.357142857142857,1,2,6,4,4,2,2,5,1,4,4,1,6,1,6,2,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2, ,7,7,2,2,2,2,6,1, ,2,2,-2.11438963978465,-1.23675486730071,-.604629292728481,-1.77175244996412,5,2,5,5,4,5,5,5,4,5,5,4,5,5,4,4,5,5,5,4,5,5,5,4,4,1,5,5,4,5,5,5,5,4,1,5,5,4,3,4,5,5,5,5,5,5,5,5,6,6,7,6,5,5,7,7,7,6,6,5,5,6,6,7
187,1,32,3, , ,4,3,1,5,8,1,3,21,1,1,1,4,11,.0909090909090909,1,4,4,3,3,4,4,3,2,3,4,4,4,3,3,3,5,5,5,5,4,5,5,5,5,4,5,4,4,4,5,5,6,4,4,4,4,4,6,7,4,5,5,4,4,5,4,4,5,4,4,3,3,3,.394169620347785,-.349201374296671,-1.38936092797183,.504442937912773,3,4,4,2,4,2,4,3,2,3,3,3,4,3,3,3,2,3,2,2,4,3,3,3,4,3,3,3,3,4,3,3,4,4,3,4,5,4,3,3,2,3,3,3,4,4,5,4,5,4,5,5,4,4,4,5,4,4,5,4,4,5,5,5
188,1,70,1, , ,2,3,1,5,11,1,1,19,1,2,1,2,51,.0392156862745098,1,3,1,1,5,1,2,3,1,1,1,1,7,1,7,6,2,2,4,2,2,3,2,2,3,2,2,3,2,1,1,1,1,1,3,3,4,3,6,5,3,3,7,7,7,5,5,6,6,7,3,3,1,1,-1.27820321974051,-1.23675486730071,-1.38936092797183,-1.77175244996412,4,1,4,2,2,2,4,2,4,2,1,5,4,4,2,2,4,2,4,2,4,4,2,4,2,1,5,4,2,2,2,4,4,4,2,2,4,4,4,1,1,5,2,1,5,6,2,5,5,6,5,6,7,5,6,5,5,6,7,6,6,3,5,6
189,1,29,1, , ,4,4,1,5,10,2,5,16,1,3,1,2,13,.230769230769231,1,4,2,2,6,1,1,5,1,1,1,1,5,1,5,2,3,4,5,5,2,3,5,2,5,5,4,5,2,2,3,5,2,5,6,6,4,3,3,1,2,2,3,6,3,2,2,2,3,2,2,2,2,3,-2.11438963978465,-1.23675486730071,-.604629292728481,-.254288858046192,2,2,4,2,4,2,2,4,4,4,3,4,4,4,4,3,2,4,4,4,2,2,4,4,3,3,3,4,4,4,2,4,4,3,2,2,4,4,4,4,4,3,4,3,5,5,5,5,5,6,6,5,6,5,6,6,6,4,5,4,5,6,6,6
190,1,46,6, , ,4,6,1,5,10,1,2,22,1,3,1,6,24,.125,1,4,4,6,5,2,2,6,2,2,2,2,6,2,3,2,1,1,1,4,1,1,1,6,6,6,6,1,2,2,2,3,3,3,2,2,3,2,2,2,1,3,5,6,6,3,2,2,3,3,4,3,3,3,1.23035604039193,.538352118707369,-.604629292728481,1.26317473387174,3,4,5,1,4,2,4,5,2,4,4,4,4,2,4,4,4,5,3,4,4,5,5,2,4,4,4,4,1,5,5,4,4,2,4,4,5,4,2,4,1,4,4,5,6,6,3,3,4,5,5,5,6,6,6,6,6,6,5,6,6,6,6,6
191,1,37,6, , ,4,6,1,5,10,1,6,20,1,6,1,20,17,.352941176470588,1,3,1,1,6,6,1,6,1,1,1,6,7,1,7,1,1,1,1,3,1,1,1,1,3,3,2,1,4,4,4,1,4,2,1,1,1,1,2,7,7,1,1,1,1,5,5,1,5,1,6,7,7,7,.394169620347785,.538352118707369,-.604629292728481,-.254288858046192,4,5,5,4,4,2,4,5,2,4,2,5,5,1,4,3,5,5,3,4,2,5,5,1,4,1,5,5,1,2,2,5,5,1,2,4,5,4,4,4,5,5,5,4,6,6,6,6,1,6,6,6,6,6,6,7,7,6,6,5,5,6,6,6
192,1,41,1, , ,4,9,1,5,10,1,4,21,1,2,1,0,20,.1,1,3,3,4,5,4,4,5,3,2,2,4,5,2,6,4,4,5,4,4,4,3,5,3,3,4,4,4,3,4,4,4,4,6,3,4,4,5,5,2,2,2,4,4,4,3,3,4,3,5,3,3,4,4,-2.11438963978465,-1.23675486730071,-.604629292728481,-1.77175244996412,2,2,4,3,4,2,4,3,3,4,3,3,5,4,4,3,4,3,4,4,1,4,3,2,4,3,3,4,4,4,2,4,4,2,3,2,2,4,3,4,4,4,3,3,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,6,5,5
193,1,46,1, , ,3,7,1,5,11,1,10,18,1,5,1,15,28,.178571428571429,1,5,5,4,5,6,1,6,1,2,6,6,7,3,7,4,1,4,6,2,2,3,2,3,2,3,2,1,2,3,7,7,6,7,4,5,3,4,3,1,1,1,5,5,5,1,1,2,2,2,3,2,2,3,.394169620347785,.538352118707369,-1.38936092797183,.504442937912773,3,4,4,1,4,3,4,5,2,4,4,5,5,3,5,4,5,5,1,2,3,4,5,2,4,4,5,5,1,4,2,4,5,2,3,4,5,4,1,4,1,5,5,3,6,7,7,5,6,5,6,6,7,7,7,7,7,6,6,6,5,6,5,4
194,1,56,1, , ,3,3,2, , , ,20,15,1,25,0,0,41,.609756097560976,1,3,3,6,6,2,2,6,2,2,5,2,5,4,6,5,2,2,2,2,2,2,2,2,4,4,2,3,3,5,5,5,4,4,4,5,4,3,5,1,1,4,5,5,5,2,3,4,3,6,2,2,2,2,-1.27820321974051,-1.23675486730071,-.604629292728481,-.254288858046192,4,4,4,2,4,4,4,3,2,4,3,5,4,1,4,4,4,3,1,4,5,4,5,2,4,4,5,4,1,4,5,4,4,2,4,4,5,4,1,4,5,4,5,4,6,6,6,6,6,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4
195,1,25,1,2, ,4,7,2, , , ,1,24,1,4,1,0,1,4,1,3,1,1,7,7,1,7,1,6,1,7,7,1,7,5,5,6,5,6,2,1,2,1,4,5,1,3,5,4,4,3,4,5,7,7,7,7,7,7,7,7,4,7,7,1,1,5,4,5,7,7,7,7,-1.27820321974051,-2.12430836030475,.180102342514866,-1.01302065400516,4,2,3,4,2,4,2,2,4,3,3,4,4,4,2,4,2,2,4,2,4,3,3,3,2,2,3,4,3,2,3,4,4,3,2,2,4,4,5,2,3,2,2,2,3,2,2,2,5,6,6,2,1,2,2,1,2,1,2,1,1,7,5,5
196,1,49,1, , ,3,2,2, , , ,6,15,1,12,2,1,34,.352941176470588,1,3,3,6,5,2,3,5,3,2,3,3,5,4,7,5,2,2,2,3,2,4,3,3,4,4,3,2,3,3,4,3,3,3,3,6,5,4,3,4,4,4,4,6,6,3,3,4,4,4,3,1,1,1,-.44201679969636,-1.23675486730071,-.604629292728481,.504442937912773,2,3,5,2,4,1,5,4,1,5,3,5,4,2,4,3,5,2,2,4,2,5,2,1,4,4,2,3,1,4,1,5,5,1,5,2,2,3,1,4,3,3,3,3,6,5,5,6,7,7,7,7,7,7,5,6,7,7,7,7,7,7,7,7
198,1,34,1, , , ,7,1,1,9,3,5,17,1,32,3,1,17,1.88235294117647,1,3,4,7,6,7,4,7,6,6,5,6,7,6,5,6,3,4,2,4,3,1,2,1,6,5,3,4,4,3,4,2,2,3,3,3,4,3,2,5,3,4,5,3,2,2,2,4,3,4,6,2,5,1,.394169620347785,.538352118707369,.964833977758214,.504442937912773,2,2,5,4,5,4,5,5,2,5,3,4,5,5,5,3,2,5,5,4,1,3,5,1,4,5,3,5,4,5,1,5,5,2,1,1,5,4,4,5,5,4,5,5,6,5,7,6,7,7,7,7,4,6,6,6,6,6,7,6,7,7,6,7
199,1,60,1, , ,4,3,1,5,8,1,5,15,1,6,1,0,45,.133333333333333,1,1,5,2,3,6,1,6,1,5,1,6,7,1,7,1,3,5,2,6,6,5,5,3,6,6,3,2,5,7,7,7,7,7,6,7,7,7,7,1,4,7,7,7,7,2,2,7,7,7,7,5,1,1,-2.11438963978465,-1.23675486730071,-.604629292728481,-2.53048424592309,1,3,4,5,2,2,2,4,5,3,1,5,4,5,2,1,2,4,5,5,1,1,5,5,1,1,5,3,4,4,2,3,3,5,2,1,5,2,5,2,5,2,2,3,1,4,1,1,5,5,5,5,3,2,2,2,2,1,4,2,2,4,1,3
201,1,35,1, , ,2,8,1,5,10,1,20,17,1,40,1,1,18,2.22222222222222,1,4,2,7,4,4,5,4,5,3,2,4,6,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,3,5,2,3,3,3,4,6,6,5,2,2,2,1,1,3,4,1,5,7,7,7,-.44201679969636,-.349201374296671,-.604629292728481,-1.01302065400516,1,5,5,2,3,2,4,4,2,4,2,4,5,2,4,2,1,5,3,4,1,1,4,2,4,4,3,5,3,4,2,2,4,2,3,2,3,5,2,3,4,3,4,2,6,6,6,6,6,6,6,6,7,7,6,7,7,7,7,7,7,7,6,7
202,1,50,1, , ,3,7,1,5,10,1,4,21,1,9,1,12,29,.310344827586207,1,4,1,7,7,4,1,5,1,1,1,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,6,6,2,4,4,4,5,7,7,6,1,1,1,6,6,5,6,2,5,7,7,7,-.44201679969636,.538352118707369,.180102342514866,-.254288858046192,4,5,5,1,2,4,5,5,1,2,5,5,5,1,1,4,5,5,1,2,4,4,5,1,2,2,5,5,1,4,4,5,5,1,2,4,5,5,1,2,1,4,5,1,6,6,6,6,7,6,5,2,7,7,7,7,7,7,7,7,7,7,7,7
203,1,48,1, , ,2,6,1,5,11,1,5,18,1,5,1,5,30,.166666666666667,1,2,1,6,7,1,1,7,1,1,1,1,7,1,7,3,1,5,1,5,5,6,6,6,1,6,2,1,2,5,5,5,4,7,1,1,3,3,2,1,1,2,7,7,7,1,2,5,2,6,1,1,1,3,.394169620347785,-.349201374296671,-1.38936092797183,-.254288858046192,5,5,5,1,2,4,4,5,2,4,2,5,5,2,2,4,5,5,2,2,5,5,5,2,2,4,5,5,2,2,4,5,5,1,1,5,5,5,2,2,2,5,4,1,3,2,1,3,1,5,2,1,5,7,6,6,6,6,6,6,6,5,7,6
204,1,42,6, , ,3,6,1,5,9,1,4,21,1,4,1,30,21,.19047619047619,1,4,1,7,6,6,1,7,1,1,1,6,5,1,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,7,7,7,7,5,3,3,1,7,7,7,7,3,3,3,1,3,3,1,1,1,-.44201679969636,-1.23675486730071,-1.38936092797183,2.0219065298307,1,5,5,1,4,1,5,4,1,4,2,5,5,2,4,2,4,2,2,4,1,5,4,1,4,2,2,4,4,4,1,5,4,1,1,1,5,4,5,4,4,4,2,5,1,2,5,5,4,2,3,3,7,7,5,6,5,5,5,7,7,5,5,5
205,1,48,1, , ,5,6,1,5,10,1,5,16,1,21,1,1,32,.65625,1,2,2,3,6,5,1,6,1,2,1,5,6,1,4,4,3,4,3,4,1,1,1,1,3,4,3,5,4,4,5,5,3,5,6,6,6,5,2,6,3,6,7,7,7,2,3,5,3,6,3,2,3,4,-.44201679969636,-.349201374296671,-.604629292728481,-1.01302065400516,4,2,5,4,4,3,4,4,3,5,3,3,5,5,3,2,4,4,5,4,4,2,5,3,3,2,3,5,2,5,2,4,5,2,3,2,3,4,5,5,4,4,4,3,5,5,3,4,5,6,6,5,5,5,7,6,6,5,6,3,4,5,5,5
206,1,48,8, , ,4,4,1,4,9,1,5,28,1,5,1,4,20,.25,1,4,1,7,7,6,1,5,1,3,4,6,5,2,3,2,2,2,2,2,2,5,1,1,2,2,1,1,3,3,5,6,3,7,6,6,7,5,2,2,1,1,6,7,7,3,3,6,2,7,5,1,1,2,-.44201679969636,-.349201374296671,.180102342514866,-.254288858046192,4,5,5,1,4,2,4,2,2,2,3,5,5,2,1,2,5,5,2,5,2,4,5,1,4,4,4,5,1,5,2,4,5,1,1,4,5,5,2,2,4,4,4,5,5,2,3,3,6,7,6,5,5,7,6,7,6,6,3,5,5,6,6,7
207,1,41,1, , ,5,6,2, , , ,6,15,1,65,1,0,26,2.5,1,4,2,7,2,1,5,7,2,5,7,2,5,2,3,1,4,3,6,6,1,1,5,1,1,4,5,1,3,2,2,1,3,1,7,7,7,7,6,7,7,7,7,7,7,2,1,3,4,5,2,1,1,1,.394169620347785,.538352118707369,.964833977758214,.504442937912773,1,2,3,4,4,1,4,1,4,5,3,4,4,5,4,2,5,1,4,4,1,2,2,4,4,2,1,5,4,4,1,4,2,4,4,1,2,5,4,4,4,4,1,2,5,6,3,5,6,7,7,6,5,6,5,7,7,5,4,2,2,7,5,7
208,1,60,1,7, ,3,6,1,5,10,1,50,15,1,80,1,10,45,1.77777777777778,1,4,1,6,6,4,1,6,1,2,4,4,5,1,6,6,1,1,1,4,1,1,1,1,4,4,2,1,2,2,2,2,2,3,4,4,4,3,2,2,2,6,6,6,6,3,4,3,2,2,2,2,2,2,.394169620347785,.538352118707369,-.604629292728481,.504442937912773,4,4,5,1,5,4,4,4,1,5,4,5,5,1,5,4,2,5,2,5,4,2,5,1,5,5,3,5,1,4,4,4,5,1,5,4,4,5,2,5,5,4,4,4,6,5,6,6,4,2,2,2,5,6,7,7,6,7,6,5,5,7,6,5
209,1,31,1, , ,4,8,1,5,10,1,3,17,1,10,1,5,14,.714285714285714,1,4,1,1,5,6,4,6,5,1,1,7,6,1,6,7,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,4,2,2,6,6,6,4,3,1,1,2,6,6,6,2,1,1,1,4,1,6,2,6,.394169620347785,.538352118707369,-1.38936092797183,-.254288858046192,2,4,5,1,4,2,4,3,2,4,2,4,4,4,4,4,4,4,3,4,2,2,4,4,4,4,3,4,2,4,2,4,4,2,2,3,3,4,3,4,2,4,2,3,6,6,6,6,5,3,6,5,7,6,7,7,7,7,7,7,7,7,7,7
210,1,38,1, , ,5,8,1,4,10,1,6,17,1,6,1,13,21,.285714285714286,1,3,1,1,7,3,1,7,1,1,1,1,6,1,6,2,5,1,1,1,1,1,1,1,1,1,1,5,3,6,6,7,6,7,3,3,5,6,6,1,1,1,5,6,3,3,3,6,3,7,6,5,1,5,.394169620347785,-1.23675486730071,-1.38936092797183,.504442937912773,5,4,5,1,2,4,4,5,3,4,4,5,5,4,4,4,4,5,4,1,3,4,5,3,2,4,4,4,4,1,3,4,5,2,1,4,4,5,4,2,1,4,2,1,5,3,3,3,5,6,6,5,3,6,7,6,6,6,6,5,5,7,6,6
211,1,32,3, , ,4,1,1,5,10,1,1,23,1,1,1,1,9,.111111111111111,1,3,1,5,4,5,1,4,1,1,1,5,5,1,5,5,3,3,4,4,3,3,4,3,4,4,4,3,4,4,3,6,4,7,4,3,4,4,5,1,1,1,6,6,6,3,4,5,4,7,4,1,1,4,-1.27820321974051,-1.23675486730071,-.604629292728481,-.254288858046192,3,3,4,3,4,2,4,2,2,4,4,4,4,4,4,4,4,3,4,4,2,4,3,3,4,4,3,4,4,4,2,4,4,3,3,2,4,4,4,4,3,4,3,4,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,6,5,6
212,1,48,1, , ,5,2,1,5,8,1,8,16,1,20,1,0,32,.625,1,2,1,1,5,3,1,5,1,3,1,2,6,1,6,2,1,2,1,2,1,1,1,1,1,1,1,1,6,5,6,7,5,6,6,5,6,6,4,3,2,2,6,6,7,3,3,7,4,7,6,1,3,1,-.44201679969636,-1.23675486730071,-.604629292728481,-.254288858046192,2,4,3,4,2,2,4,3,4,4,1,5,4,4,3,2,4,4,3,3,2,4,2,3,3,2,3,3,4,5,2,4,4,3,2,2,4,3,2,2,5,4,3,3,4,3,3,5,4,5,5,3,3,5,3,4,4,3,5,4,4,3,4,5
213,1,45,1, , ,5,4,2, , , ,3,24,1,17,1,4,21,.80952380952381,1,3,1,1,1,1,1,5,1,1,1,2,4,1,4,1,2,4,5,4,2,1,1,1,6,1,1,1,7,7,7,7,7,3,5,5,5,4,4,7,4,7,7,7,7,1,1,7,7,7,7,1,7,2,.394169620347785,.538352118707369,.180102342514866,.504442937912773,2,3,4,5,4,3,5,4,5,5,2,4,4,5,4,5,2,4,4,5,3,2,3,5,4,3,5,3,4,5,2,4,5,4,3,2,5,4,5,4,5,4,3,5,3,2,2,2,5,4,6,4,2,4,2,3,3,3,2,1,1,2,2,2
214,1,39,1, , ,5,3,1,5,9,1,30,17,1,30,1,20,22,1.36363636363636,1,4,1,2,7,7,5,6,1,3,1,7,6,1,6,7,5,5,6,7,6,5,6,6,6,6,2,5,3,3,3,3,3,1,3,3,3,3,1,1,1,3,5,6,6,2,1,5,2,5,2,3,3,3,.394169620347785,.538352118707369,-.604629292728481,.504442937912773,2,4,4,2,4,2,5,2,3,4,2,5,4,4,5,4,3,2,4,4,2,1,5,1,4,4,2,4,4,4,4,5,5,2,4,4,2,4,2,5,2,3,4,5,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,7,6,6
